Date,Open,High,Low,Close,Adj Close,Volume
2021-03-18,5.400000095367432,5.489999771118164,5.400000095367432,5.409999847412109,5.409999847412109,15204739
2021-03-19,5.400000095367432,5.440000057220459,5.340000152587891,5.349999904632568,5.349999904632568,13559887
2021-03-22,5.349999904632568,5.369999885559082,5.289999961853027,5.329999923706055,5.329999923706055,5318656
2021-03-23,5.300000190734863,5.309999942779541,5.179999828338623,5.210000038146973,5.210000038146973,6937074
2021-03-24,5.130000114440918,5.179999828338623,5.070000171661377,5.130000114440918,5.130000114440918,8749239
2021-03-25,5.150000095367432,5.159999847412109,5.09499979019165,5.110000133514404,5.110000133514404,7121961
2021-03-26,5.150000095367432,5.199999809265137,5.105000019073486,5.110000133514404,5.110000133514404,5695429
2021-03-29,5.139999866485596,5.150000095367432,5.059999942779541,5.070000171661377,5.070000171661377,6969303
2021-03-30,5.079999923706055,5.130000114440918,5.0,5.0,5.0,6661375
2021-03-31,5.03000020980835,5.170000076293945,5.03000020980835,5.090000152587891,5.090000152587891,8494423
2021-04-01,5.130000114440918,5.150000095367432,5.039999961853027,5.099999904632568,5.099999904632568,5856639
2021-04-06,5.190000057220459,5.28000020980835,5.159999847412109,5.260000228881836,5.260000228881836,7657489
2021-04-07,5.300000190734863,5.5,5.289999961853027,5.400000095367432,5.400000095367432,9949225
2021-04-08,5.420000076293945,5.440000057220459,5.369999885559082,5.420000076293945,5.420000076293945,6267245
2021-04-09,5.400000095367432,5.46999979019165,5.349999904632568,5.449999809265137,5.449999809265137,5992511
2021-04-12,5.420000076293945,5.440000057220459,5.289999961853027,5.320000171661377,5.320000171661377,5189285
2021-04-13,5.340000152587891,5.349999904632568,5.25,5.269999980926514,5.269999980926514,4250525
2021-04-14,5.269999980926514,5.289999961853027,5.190000057220459,5.210000038146973,5.210000038146973,5368125
2021-04-15,5.230000019073486,5.28000020980835,5.170000076293945,5.199999809265137,5.199999809265137,6970300
2021-04-16,5.210000038146973,5.230000019073486,5.119999885559082,5.179999828338623,5.179999828338623,7944347
2021-04-19,5.199999809265137,5.21999979019165,5.079999923706055,5.079999923706055,5.079999923706055,6414967
2021-04-20,5.059999942779541,5.079999923706055,5.0,5.010000228881836,5.010000228881836,8434088
2021-04-21,4.940000057220459,4.949999809265137,4.860000133514404,4.940000057220459,4.940000057220459,9750513
2021-04-22,4.980000019073486,5.03000020980835,4.949999809265137,5.010000228881836,5.010000228881836,7863394
2021-04-23,5.010000228881836,5.050000190734863,4.96999979019165,4.989999771118164,4.989999771118164,3707996
2021-04-26,4.989999771118164,5.010000228881836,4.929999828338623,4.929999828338623,4.929999828338623,5528257
2021-04-27,4.929999828338623,4.929999828338623,4.880000114440918,4.900000095367432,4.900000095367432,3857124
2021-04-28,4.960000038146973,5.010000228881836,4.940000057220459,4.96999979019165,4.96999979019165,5356421
2021-04-29,5.0,5.025000095367432,4.929999828338623,5.0,5.0,4817044
2021-04-30,4.980000019073486,4.989999771118164,4.929999828338623,4.949999809265137,4.949999809265137,5217292
2021-05-03,4.96999979019165,5.019999980926514,4.920000076293945,4.940000057220459,4.940000057220459,3704915
2021-05-04,4.949999809265137,4.980000019073486,4.889999866485596,4.929999828338623,4.929999828338623,4553658
2021-05-05,4.880000114440918,4.889999866485596,4.809999942779541,4.809999942779541,4.809999942779541,8388294
2021-05-06,4.809999942779541,4.829999923706055,4.659999847412109,4.739999771118164,4.739999771118164,8960115
2021-05-07,4.71999979019165,4.820000171661377,4.690000057220459,4.769999980926514,4.769999980926514,15359561
2021-05-10,4.78000020980835,4.829999923706055,4.679999828338623,4.710000038146973,4.710000038146973,5347615
2021-05-11,4.699999809265137,4.739999771118164,4.610000133514404,4.659999847412109,4.659999847412109,7906650
2021-05-12,4.610000133514404,4.639999866485596,4.480000019073486,4.5,4.5,16577970
2021-05-13,4.460000038146973,4.46999979019165,4.320000171661377,4.400000095367432,4.400000095367432,12102075
2021-05-14,4.440000057220459,4.480000019073486,4.409999847412109,4.449999809265137,4.449999809265137,9335561
2021-05-17,4.5,4.585000038146973,4.480000019073486,4.550000190734863,4.550000190734863,6493147
2021-05-18,4.619999885559082,4.630000114440918,4.539999961853027,4.599999904632568,4.599999904632568,5205612
2021-05-19,4.510000228881836,4.550000190734863,4.46999979019165,4.519999980926514,4.519999980926514,8111299
2021-05-20,4.670000076293945,4.739999771118164,4.610000133514404,4.679999828338623,4.679999828338623,11591774
2021-05-21,4.75,4.78000020980835,4.670000076293945,4.739999771118164,4.739999771118164,10915177
2021-05-24,4.760000228881836,4.78000020980835,4.679999828338623,4.71999979019165,4.71999979019165,5590400
2021-05-25,4.710000038146973,4.739999771118164,4.659999847412109,4.710000038146973,4.710000038146973,5839636
2021-05-26,4.690000057220459,4.699999809265137,4.619999885559082,4.670000076293945,4.670000076293945,8364220
2021-05-27,4.639999866485596,4.710000038146973,4.590000152587891,4.690000057220459,4.690000057220459,8406282
2021-05-28,4.75,4.824999809265137,4.739999771118164,4.809999942779541,4.809999942779541,10823036
2021-05-31,4.849999904632568,4.860000133514404,4.699999809265137,4.710000038146973,4.710000038146973,5616458
2021-06-01,4.730000019073486,4.739999771118164,4.670000076293945,4.710000038146973,4.710000038146973,4706915
2021-06-02,4.670000076293945,4.800000190734863,4.664999961853027,4.789999961853027,4.789999961853027,6401850
2021-06-03,4.820000171661377,4.920000076293945,4.78000020980835,4.909999847412109,4.909999847412109,8338282
2021-06-04,4.909999847412109,4.920000076293945,4.829999923706055,4.869999885559082,4.869999885559082,5496399
2021-06-07,4.849999904632568,4.869999885559082,4.760000228881836,4.78000020980835,4.78000020980835,4370527
2021-06-08,4.800000190734863,4.869999885559082,4.800000190734863,4.840000152587891,4.840000152587891,5555070
2021-06-09,4.840000152587891,4.900000095367432,4.800000190734863,4.809999942779541,4.809999942779541,4639658
2021-06-10,4.809999942779541,4.829999923706055,4.75,4.769999980926514,4.769999980926514,4009515
2021-06-11,4.769999980926514,4.78000020980835,4.670000076293945,4.710000038146973,4.710000038146973,20660137
2021-06-15,4.71999979019165,4.730000019073486,4.659999847412109,4.71999979019165,4.71999979019165,5748407
2021-06-16,4.71999979019165,4.739999771118164,4.699999809265137,4.71999979019165,4.71999979019165,4520430
2021-06-17,4.739999771118164,4.739999771118164,4.670000076293945,4.710000038146973,4.710000038146973,6666860
2021-06-18,4.699999809265137,4.869999885559082,4.690000057220459,4.849999904632568,4.849999904632568,14921999
2021-06-21,4.71999979019165,4.739999771118164,4.630000114440918,4.670000076293945,4.670000076293945,8965517
2021-06-22,4.710000038146973,4.769999980926514,4.690000057220459,4.730000019073486,4.730000019073486,7530934
2021-06-23,4.739999771118164,4.78000020980835,4.679999828338623,4.71999979019165,4.71999979019165,6756100
2021-06-24,4.679999828338623,4.690000057220459,4.610000133514404,4.630000114440918,4.630000114440918,11669482
2021-06-25,4.699999809265137,4.760000228881836,4.630000114440918,4.730000019073486,4.730000019073486,6338019
2021-06-28,4.599999904632568,4.610000133514404,4.460000038146973,4.539999961853027,4.539999961853027,15687135
2021-06-29,4.53000020980835,4.570000171661377,4.5,4.550000190734863,4.550000190734863,7327355
2021-06-30,4.570000171661377,4.690000057220459,4.550000190734863,4.659999847412109,4.659999847412109,11392763
2021-07-01,4.679999828338623,4.769999980926514,4.619999885559082,4.630000114440918,4.630000114440918,6937264
2021-07-02,4.670000076293945,4.820000171661377,4.659999847412109,4.789999961853027,4.789999961853027,9750447
2021-07-05,4.849999904632568,4.940000057220459,4.835000038146973,4.920000076293945,4.920000076293945,9142380
2021-07-06,4.940000057220459,4.96999979019165,4.880000114440918,4.909999847412109,4.909999847412109,5566384
2021-07-07,4.900000095367432,4.920000076293945,4.840000152587891,4.880000114440918,4.880000114440918,6512850
2021-07-08,4.909999847412109,4.920000076293945,4.840000152587891,4.849999904632568,4.849999904632568,5936885
2021-07-09,4.820000171661377,4.829999923706055,4.699999809265137,4.71999979019165,4.71999979019165,7639508
2021-07-12,4.739999771118164,4.75,4.679999828338623,4.730000019073486,4.730000019073486,7838857
2021-07-13,4.75,4.769999980926514,4.730000019073486,4.739999771118164,4.739999771118164,6668628
2021-07-14,4.739999771118164,4.755000114440918,4.710000038146973,4.710000038146973,4.710000038146973,6626479
2021-07-15,4.710000038146973,4.739999771118164,4.670000076293945,4.679999828338623,4.679999828338623,7182210
2021-07-16,4.690000057220459,4.739999771118164,4.650000095367432,4.71999979019165,4.71999979019165,7669265
2021-07-19,4.659999847412109,4.679999828338623,4.570000171661377,4.650000095367432,4.650000095367432,7976749
2021-07-20,4.579999923706055,4.579999923706055,4.539999961853027,4.539999961853027,4.539999961853027,7314151
2021-07-21,4.590000152587891,4.599999904632568,4.519999980926514,4.53000020980835,4.53000020980835,7333559
2021-07-22,4.550000190734863,4.659999847412109,4.53000020980835,4.639999866485596,4.639999866485596,7798122
2021-07-23,4.579999923706055,4.630000114440918,4.539999961853027,4.550000190734863,4.550000190734863,10993793
2021-07-26,4.550000190734863,4.619999885559082,4.550000190734863,4.599999904632568,4.599999904632568,5768775
2021-07-27,4.610000133514404,4.744999885559082,4.590000152587891,4.690000057220459,4.690000057220459,7401569
2021-07-28,4.679999828338623,4.710000038146973,4.639999866485596,4.639999866485596,4.639999866485596,8080646
2021-07-29,4.619999885559082,4.639999866485596,4.590000152587891,4.619999885559082,4.619999885559082,5133662
2021-07-30,4.599999904632568,4.619999885559082,4.559999942779541,4.590000152587891,4.590000152587891,11161259
2021-08-02,4.599999904632568,4.614999771118164,4.559999942779541,4.559999942779541,4.559999942779541,8865913
2021-08-03,4.550000190734863,4.550000190734863,4.460000038146973,4.519999980926514,4.519999980926514,13415913
2021-08-04,4.5,4.519999980926514,4.46999979019165,4.5,4.5,7417107
2021-08-05,4.460000038146973,4.519999980926514,4.449999809265137,4.460000038146973,4.460000038146973,13196935
2021-08-06,4.5,4.570000171661377,4.480000019073486,4.570000171661377,4.570000171661377,12356245
2021-08-09,4.570000171661377,4.619999885559082,4.550000190734863,4.570000171661377,4.570000171661377,10455254
2021-08-10,4.570000171661377,4.610000133514404,4.510000228881836,4.510000228881836,4.510000228881836,6102759
2021-08-11,4.519999980926514,4.550000190734863,4.489999771118164,4.5,4.5,7025564
2021-08-12,4.539999961853027,4.550000190734863,4.510000228881836,4.510000228881836,4.510000228881836,6661262
2021-08-13,4.510000228881836,4.550000190734863,4.510000228881836,4.539999961853027,4.539999961853027,5459326
2021-08-16,4.53000020980835,4.53000020980835,4.460000038146973,4.460000038146973,4.460000038146973,7452207
2021-08-17,4.480000019073486,4.489999771118164,4.420000076293945,4.420000076293945,4.420000076293945,7128948
2021-08-18,4.409999847412109,4.434999942779541,4.360000133514404,4.400000095367432,4.400000095367432,7024391
2021-08-19,4.389999866485596,4.400000095367432,4.335000038146973,4.340000152587891,4.340000152587891,7117227
2021-08-20,4.329999923706055,4.349999904632568,4.239999771118164,4.25,4.25,11549172
2021-08-23,4.25,4.409999847412109,4.199999809265137,4.380000114440918,4.380000114440918,12748752
2021-08-24,4.449999809265137,4.650000095367432,4.429999828338623,4.619999885559082,4.619999885559082,10198458
2021-08-25,4.789999961853027,4.920000076293945,4.769999980926514,4.869999885559082,4.869999885559082,15909665
2021-08-26,5.0,5.050000190734863,4.929999828338623,5.039999961853027,5.039999961853027,26869168
2021-08-27,5.050000190734863,5.159999847412109,5.050000190734863,5.150000095367432,5.150000095367432,18353225
2021-08-30,5.170000076293945,5.199999809265137,5.0,5.039999961853027,5.039999961853027,9632689
2021-08-31,5.039999961853027,5.130000114440918,5.019999980926514,5.090000152587891,5.090000152587891,15435409
2021-09-01,5.079999923706055,5.25,5.045000076293945,5.25,5.25,9457239
2021-09-02,5.260000228881836,5.28000020980835,5.170000076293945,5.21999979019165,5.21999979019165,8974437
2021-09-03,5.21999979019165,5.340000152587891,5.210000038146973,5.340000152587891,5.340000152587891,11881107
2021-09-06,5.329999923706055,5.420000076293945,5.309999942779541,5.389999866485596,5.389999866485596,15774777
2021-09-07,5.389999866485596,5.429999828338623,5.320000171661377,5.429999828338623,5.429999828338623,11442030
2021-09-08,5.429999828338623,5.429999828338623,5.340000152587891,5.360000133514404,5.360000133514404,9884290
2021-09-09,5.369999885559082,5.369999885559082,5.21999979019165,5.230000019073486,5.230000019073486,12557636
2021-09-10,5.289999961853027,5.360000133514404,5.260000228881836,5.320000171661377,5.320000171661377,9013141
2021-09-13,5.289999961853027,5.309999942779541,5.199999809265137,5.309999942779541,5.309999942779541,5672198
2021-09-14,5.340000152587891,5.460000038146973,5.340000152587891,5.429999828338623,5.429999828338623,16899253
2021-09-15,5.429999828338623,5.449999809265137,5.369999885559082,5.429999828338623,5.429999828338623,13229750
2021-09-16,5.449999809265137,5.489999771118164,5.434999942779541,5.449999809265137,5.449999809265137,6860058
2021-09-17,5.5,5.559999942779541,5.449999809265137,5.53000020980835,5.53000020980835,13082530
2021-09-20,5.53000020980835,5.53000020980835,5.349999904632568,5.380000114440918,5.380000114440918,6181182
2021-09-21,5.309999942779541,5.53000020980835,5.269999980926514,5.5,5.5,7166584
2021-09-22,5.489999771118164,5.53000020980835,5.449999809265137,5.46999979019165,5.46999979019165,5776587
2021-09-23,5.550000190734863,5.75,5.550000190734863,5.71999979019165,5.71999979019165,10588836
2021-09-24,5.75,5.769999980926514,5.625,5.639999866485596,5.639999866485596,6028652
2021-09-27,5.699999809265137,5.880000114440918,5.699999809265137,5.800000190734863,5.800000190734863,9788936
2021-09-28,5.78000020980835,5.840000152587891,5.710000038146973,5.739999771118164,5.739999771118164,7987238
2021-09-29,5.690000057220459,5.710000038146973,5.5,5.539999961853027,5.539999961853027,10039353
2021-09-30,5.550000190734863,5.679999828338623,5.550000190734863,5.670000076293945,5.670000076293945,9102963
2021-10-01,5.619999885559082,5.769999980926514,5.610000133514404,5.710000038146973,5.710000038146973,11439154
2021-10-04,5.860000133514404,5.920000076293945,5.789999961853027,5.809999942779541,5.809999942779541,6723040
2021-10-05,5.789999961853027,5.800000190734863,5.690000057220459,5.739999771118164,5.739999771118164,7690692
2021-10-06,5.760000228881836,5.760000228881836,5.59499979019165,5.619999885559082,5.619999885559082,9620862
2021-10-07,5.699999809265137,5.699999809265137,5.539999961853027,5.579999923706055,5.579999923706055,5912274
2021-10-08,5.599999904632568,5.630000114440918,5.550000190734863,5.590000152587891,5.590000152587891,4349610
2021-10-11,5.590000152587891,5.619999885559082,5.519999980926514,5.53000020980835,5.53000020980835,5280341
2021-10-12,5.5,5.559999942779541,5.460000038146973,5.46999979019165,5.46999979019165,6350326
2021-10-13,5.460000038146973,5.579999923706055,5.429999828338623,5.550000190734863,5.550000190734863,6972500
2021-10-14,5.510000228881836,5.610000133514404,5.5,5.579999923706055,5.579999923706055,6463934
2021-10-15,5.599999904632568,5.820000171661377,5.590000152587891,5.690000057220459,5.690000057220459,8891245
2021-10-18,5.78000020980835,5.809999942779541,5.71999979019165,5.75,5.75,4760091
2021-10-19,5.75,5.789999961853027,5.699999809265137,5.71999979019165,5.71999979019165,8497855
2021-10-20,5.760000228881836,5.769999980926514,5.679999828338623,5.730000019073486,5.730000019073486,5921177
2021-10-21,5.75,5.760000228881836,5.650000095367432,5.690000057220459,5.690000057220459,7456436
2021-10-22,5.789999961853027,5.96999979019165,5.679999828338623,5.699999809265137,5.699999809265137,12721748
2021-10-25,5.730000019073486,5.730000019073486,5.550000190734863,5.550000190734863,5.550000190734863,6644690
2021-10-26,5.579999923706055,5.579999923706055,5.489999771118164,5.53000020980835,5.53000020980835,4763850
2021-10-27,5.559999942779541,5.610000133514404,5.519999980926514,5.53000020980835,5.53000020980835,4665760
2021-10-28,5.510000228881836,5.510000228881836,5.449999809265137,5.46999979019165,5.46999979019165,5194622
2021-10-29,5.46999979019165,5.510000228881836,5.349999904632568,5.349999904632568,5.349999904632568,7716333
2021-11-01,5.429999828338623,5.619999885559082,5.400000095367432,5.510000228881836,5.510000228881836,7918761
2021-11-02,5.5,5.570000171661377,5.480000019073486,5.519999980926514,5.519999980926514,4227280
2021-11-03,5.559999942779541,5.619999885559082,5.53000020980835,5.559999942779541,5.559999942779541,3782262
2021-11-04,5.579999923706055,5.670000076293945,5.570000171661377,5.659999847412109,5.659999847412109,3382896
2021-11-05,5.670000076293945,5.690000057220459,5.599999904632568,5.619999885559082,5.619999885559082,4187870
2021-11-08,5.699999809265137,5.920000076293945,5.690000057220459,5.849999904632568,5.849999904632568,12137828
2021-11-09,5.869999885559082,5.900000095367432,5.800000190734863,5.840000152587891,5.840000152587891,4898122
2021-11-10,5.849999904632568,5.860000133514404,5.690000057220459,5.710000038146973,5.710000038146973,4493102
2021-11-11,5.679999828338623,5.690000057220459,5.590000152587891,5.630000114440918,5.630000114440918,3934604
2021-11-12,5.630000114440918,5.670000076293945,5.579999923706055,5.650000095367432,5.650000095367432,3346244
2021-11-15,5.659999847412109,5.699999809265137,5.639999866485596,5.639999866485596,5.639999866485596,3430525
2021-11-16,5.639999866485596,5.639999866485596,5.559999942779541,5.590000152587891,5.590000152587891,4129475
2021-11-17,5.590000152587891,5.630000114440918,5.574999809265137,5.610000133514404,5.610000133514404,2970714
2021-11-18,5.599999904632568,5.599999904632568,5.519999980926514,5.550000190734863,5.550000190734863,4485979
2021-11-19,5.53000020980835,5.53000020980835,5.400000095367432,5.480000019073486,5.480000019073486,6747683
2021-11-22,5.420000076293945,5.429999828338623,5.244999885559082,5.260000228881836,5.260000228881836,11428674
2021-11-23,5.28000020980835,5.329999923706055,5.190000057220459,5.260000228881836,5.260000228881836,7302155
2021-11-24,5.21999979019165,5.289999961853027,5.179999828338623,5.230000019073486,5.230000019073486,7274585
2021-11-25,5.230000019073486,5.289999961853027,5.150000095367432,5.289999961853027,5.289999961853027,9612631
2021-11-26,5.21999979019165,5.239999771118164,4.980000019073486,5.0,5.0,11585334
2021-11-29,4.869999885559082,5.010000228881836,4.849999904632568,4.900000095367432,4.900000095367432,24967477
2021-11-30,5.0,5.099999904632568,4.949999809265137,5.059999942779541,5.059999942779541,15774425
2021-12-01,5.079999923706055,5.079999923706055,4.909999847412109,4.949999809265137,4.949999809265137,9429649
2021-12-02,4.840000152587891,4.940000057220459,4.75,4.929999828338623,4.929999828338623,9200180
2021-12-03,5.059999942779541,5.070000171661377,4.900000095367432,4.960000038146973,4.960000038146973,11692585
2021-12-06,4.96999979019165,5.050000190734863,4.920000076293945,4.980000019073486,4.980000019073486,10609364
2021-12-07,5.090000152587891,5.230000019073486,5.070000171661377,5.170000076293945,5.170000076293945,10052842
2021-12-08,5.21999979019165,5.269999980926514,5.139999866485596,5.139999866485596,5.139999866485596,12382900
2021-12-09,5.159999847412109,5.179999828338623,5.03000020980835,5.079999923706055,5.079999923706055,7549800
2021-12-10,4.989999771118164,5.050000190734863,4.940000057220459,5.010000228881836,5.010000228881836,6566890
2021-12-13,5.03000020980835,5.050000190734863,4.929999828338623,4.949999809265137,4.949999809265137,6188864
2021-12-14,4.869999885559082,4.929999828338623,4.809999942779541,4.900000095367432,4.900000095367432,10669436
2021-12-15,4.909999847412109,4.929999828338623,4.840000152587891,4.869999885559082,4.869999885559082,5942122
2021-12-16,4.909999847412109,4.980000019073486,4.755000114440918,4.840000152587891,4.840000152587891,11256179
2021-12-17,4.820000171661377,4.840000152587891,4.760000228881836,4.78000020980835,4.78000020980835,13704351
2021-12-20,4.78000020980835,4.860000133514404,4.679999828338623,4.78000020980835,4.78000020980835,8244244
2021-12-21,4.78000020980835,4.84499979019165,4.690000057220459,4.820000171661377,4.820000171661377,6346465
2021-12-22,4.880000114440918,4.920000076293945,4.789999961853027,4.840000152587891,4.840000152587891,7040639
2021-12-23,4.900000095367432,4.980000019073486,4.849999904632568,4.860000133514404,4.860000133514404,5247184
2021-12-24,4.929999828338623,4.940000057220459,4.860000133514404,4.940000057220459,4.940000057220459,2471705
2021-12-29,4.960000038146973,5.039999961853027,4.920000076293945,5.019999980926514,5.019999980926514,6157024
2021-12-30,5.03000020980835,5.050000190734863,4.960000038146973,4.980000019073486,4.980000019073486,4359718
2021-12-31,5.010000228881836,5.010000228881836,4.949999809265137,5.010000228881836,5.010000228881836,3739605
2022-01-04,5.099999904632568,5.170000076293945,5.079999923706055,5.150000095367432,5.150000095367432,5815997
2022-01-05,5.159999847412109,5.170000076293945,5.059999942779541,5.099999904632568,5.099999904632568,4008117
2022-01-06,5.0,5.03000020980835,4.929999828338623,5.010000228881836,5.010000228881836,5282051
2022-01-07,5.03000020980835,5.059999942779541,5.0,5.03000020980835,5.03000020980835,3389352
2022-01-10,5.010000228881836,5.119999885559082,4.949999809265137,5.110000133514404,5.110000133514404,4032716
2022-01-11,5.0,5.159999847412109,5.0,5.150000095367432,5.150000095367432,5098980
2022-01-12,5.170000076293945,5.230000019073486,5.099999904632568,5.110000133514404,5.110000133514404,4332369
2022-01-13,5.059999942779541,5.079999923706055,4.980000019073486,4.989999771118164,4.989999771118164,5237685
2022-01-14,4.909999847412109,5.03000020980835,4.809999942779541,5.0,5.0,10363223
2022-01-17,5.079999923706055,5.170000076293945,5.03000020980835,5.119999885559082,5.119999885559082,6968675
2022-01-18,5.119999885559082,5.150000095367432,5.010000228881836,5.019999980926514,5.019999980926514,4267361
2022-01-19,4.980000019073486,5.099999904632568,4.960000038146973,5.090000152587891,5.090000152587891,4707615
2022-01-20,5.0,5.090000152587891,5.0,5.039999961853027,5.039999961853027,5426181
2022-01-21,4.989999771118164,5.010000228881836,4.849999904632568,4.889999866485596,4.889999866485596,8222333
2022-01-24,4.840000152587891,4.909999847412109,4.820000171661377,4.820000171661377,4.820000171661377,5554590
2022-01-25,4.760000228881836,4.760000228881836,4.610000133514404,4.659999847412109,4.659999847412109,13921725
2022-01-27,4.699999809265137,4.809999942779541,4.480000019073486,4.550000190734863,4.550000190734863,13922230
2022-01-28,4.670000076293945,4.78000020980835,4.559999942779541,4.730000019073486,4.730000019073486,17900482
2022-01-31,4.730000019073486,4.800000190734863,4.679999828338623,4.78000020980835,4.78000020980835,5060148
2022-02-01,4.820000171661377,4.945000171661377,4.804999828338623,4.900000095367432,4.900000095367432,4210759
2022-02-02,4.940000057220459,5.039999961853027,4.929999828338623,5.019999980926514,5.019999980926514,12138769
2022-02-03,5.0,5.014999866485596,4.925000190734863,4.949999809265137,4.949999809265137,4766767
2022-02-04,4.929999828338623,5.195000171661377,4.909999847412109,5.190000057220459,5.190000057220459,9426271
2022-02-07,5.170000076293945,5.5,5.150000095367432,5.429999828338623,5.429999828338623,22977685
2022-02-08,5.5,5.53000020980835,5.400000095367432,5.489999771118164,5.489999771118164,12937766
